Names,Spin,Remnant_Mass,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7
0001,0.686461676493,0.951609417715,0.9507659091822734,3.9228109447655495,11.387638679110603,26.874528890793865,45.01705744519322,45.26917443609964,24.094928532850002,5.2951103617624815,-0.6690622375816772,-1.72120372037849,0.9466352794638069,0.895424759729753,1.065717858977951,-1.855112213468027,1.4828232179176455,4.73955974352272
0002,0.686447876542,0.951609624635,0.9834868613349507,2.2351569457094307,12.783467187973653,74.00142844822192,204.36979979367862,277.4676483844329,182.12463147559964,46.73411021607431,-0.5339653667044688,-1.6152137310014973,0.010305429472512334,0.04373883436138682,0.28259625950493467,-2.641837089270255,0.6657027415012502,3.8970274311048856
0003,0.691447175396,0.951082695452,0.8244123068668665,2.999894976040874,7.048650284111096,14.441364347817439,24.177297484251014,25.63904700256808,14.372873458747183,3.289629256306589,-0.7475558052907568,-1.7599968576474614,0.9955839321286201,1.0909763753816855,1.3847642349835787,1.6556196632793674,1.8575816032210866,1.9591160853447946
0007,0.664090940995,0.955269623847,0.926434053989134,3.7023598864313674,9.735429931341272,20.160696865985347,30.021996299542057,27.75958171727559,13.922973169944543,2.922313439556596,-1.0456147696070326,1.1178830601143899,0.7238717525223677,0.7075834088001225,0.8870367718482749,-2.0228844933366976,1.3316458334905872,4.611431043222495
0008,0.664090718508,0.955267129967,0.9262376505311057,3.754800298422359,11.25872657649718,28.006409152626524,48.94381768456039,51.1585259321746,28.357088397800418,6.469240627095996,1.0737946656438744,0.045402881903337695,-0.4057936445831165,-0.4290457230704009,-0.24461874756612276,-0.018641888240007988,0.1807615341605181,0.3077475841912327
0015,0.674831060007,0.954807164156,0.9354735597603143,2.628795630415379,2.2224638392246323,25.579598405158812,73.62159690457307,96.78635662074439,61.322144863380096,15.293171335692563,0.038675201953335986,-0.7956164238616656,-2.820324055662949,-0.5499341291223006,-0.4653967308207003,-0.3131512137381903,-0.17708494694599317,-0.09989303165252456
0017,0.678118403751,0.954712534693,0.8551206734772548,3.2184976411875295,5.108635739098055,11.254401050623471,33.97117041472132,46.54324596842189,29.938685679583656,7.474955030014154,-0.249621307983856,-1.0845353263361615,-1.0025467602728386,3.459902036106713,0.9145224544526067,1.2015670727476226,1.4015521193675662,1.5172085654246426
0018,0.674799298136,0.954800263258,0.9317265001581344,2.6365147058583216,1.6117836048649437,24.419619797374448,71.5097668066589,94.45050563038293,59.9440934109909,14.957477670375795,-0.0015335696702150057,-0.8196007050056342,-2.914128392536781,-0.7067074326139529,-0.6108399500710563,-0.45651021372216116,-0.31999157111451626,-0.2426761445488694
0022,0.716692284652,0.949928425988,0.8116852782031668,2.643503770544536,3.7830241023054194,4.431882469033844,17.529951119292576,26.47223365878405,17.78222758954988,4.540992082965183,-1.2754070021232695,1.1171338520454703,1.104603387023939,-0.4528641647124282,0.4803903850857057,0.8234457032289735,1.0573460166735917,1.186452114970984
0023,0.675278799314,0.953512795609,0.7318789093186392,2.1084748504484887,1.0381229463360309,11.56912202564583,35.22624625439187,46.43967506984725,29.34480157734341,7.288344412186296,0.6718471952008485,-0.22105063461603427,3.3245429470345833,-0.8760930437418892,-0.647819985555618,-0.4414372834826649,-0.26860552164946694,-0.16348529269177742
0024,0.6802009504,0.955006523132,0.9087758931019965,3.3552661174334433,5.967392381505336,24.204597673762304,66.60326552547598,87.09368035850127,54.781340714132675,13.527714399647252,-0.33816147500128335,-1.0569694751772596,-0.5692605878618953,3.5840882232995552,0.8104766622858008,1.0409347379447487,1.2097878186606839,1.3012668606752975
0025,0.738441999382,0.950372504154,0.9520899136657295,4.523498354313362,12.431260217421064,24.22966986996387,32.35282494165719,25.640497578409196,10.503472575396366,1.7702965160726192,1.5229518477929427,0.503721400930424,0.04752991900229518,-0.04482103945698332,0.10483911017653563,0.35966902764908243,0.644679245608741,3.977180450069701
