Names,Spin,Remnant_Mass,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7
0001,0.686461676493,0.951609417715,0.2650051515378282,0.10037755934338723,1.8310821761922216,9.795402258868013,25.890535281729633,33.75233778211076,21.340614309954653,5.33174303430495,1.363882104718176,-7.223652910852206,-0.6099201157210152,-0.659566391222245,-0.5909095800911592,-0.4910442684559562,-0.41083147519268903,-0.3876686586883626
0002,0.686447876542,0.951609624635,0.251258816102948,0.4895135927523014,7.64080175742821,43.588363966523374,116.76092586125824,153.50433176343105,97.8228623020365,24.513782501983634,1.4230633386863607,0.8275411238588278,1.4329823091040979,-1.4875083273314642,-1.2719200070408514,-1.0849724762648216,-0.9439549168971554,-0.8765420850785798
0003,0.691447175396,0.951082695452,0.23394322823114028,0.12066885132751576,0.6508615665316534,2.4952868702015896,7.181509467925364,10.276958920804779,6.984326689834771,1.8482587119458982,1.3398638556218339,-4.6078448790738085,-1.4442309323510265,-2.092696784465675,0.7998419520283113,0.7821067745166518,0.8065630760575859,0.8037464464813473
0007,0.664090940995,0.955269623847,0.25512052719466344,0.04991227366320124,0.5055476169428268,2.420747069871104,5.821639255272434,7.123937534098962,4.3004361368976545,1.0342871546201047,0.8004764553469031,-7.270248538341423,0.42892489619891805,0.43844277019878225,0.5293140542029975,0.6352019052790948,0.7188580015971938,0.7467812649436711
0008,0.664090718508,0.955267129967,0.25649074639302627,0.0795486450491466,0.13992544588648972,1.0395455822882091,3.407923581087485,5.02043556599672,3.4572611077957074,0.9168742416606639,-0.2282154727716391,-1.2412040288531727,-0.6225153187600857,-0.8950283196697615,-0.8761959209428021,-0.780003538018892,-0.6901265565105885,-0.6424962714383355
0015,0.674831060007,0.954807164156,0.25512967357503563,0.5397053944506188,4.6319864149097265,19.12420602552725,43.57803835504683,52.581033717286104,31.825653472176516,7.700822072741905,-1.0826455607602292,-2.449443606645061,0.8776931758943407,1.072183000222901,1.307776587600362,-1.6150551106491629,1.701911010621762,4.943848657351089
0017,0.678118403751,0.954712534693,0.2407996722936596,0.0775732206036679,0.637821467901661,2.68044407313168,6.230311447253126,7.575351880682513,4.579070916267322,1.1014432295677357,1.7064546529581996,-4.244895973449401,-0.031289252951479746,0.23544411756907974,0.4928432183759401,-2.4247630715649433,0.8951370333450059,0.9985749453150736
0018,0.674799298136,0.954800263258,0.2543018506898422,0.5546734129932837,4.651647168860137,18.723933858738032,41.695566553520905,49.35187215278865,29.380168182952257,7.014587197781771,-1.1201006938238702,-2.547201661185439,0.7327565744530548,0.8859899716465547,1.094897333360905,-1.8432646039488132,1.4643950997681137,4.699788728125291
0022,0.716692284652,0.949928425988,0.222332148473363,0.32820811552747736,3.229427829498801,13.886650659772098,32.392476274191424,38.912838320473405,23.09075703467848,5.468171868880501,1.0346320633350101,-3.158968331511048,0.1129413436023596,0.26758285766068274,0.4949574515095291,-2.423818035030676,0.9003328271009268,4.133411200213545
0023,0.675278799314,0.953512795609,0.20092320401228178,0.20571245241942257,2.115515149614666,9.60259566895065,23.473528223950613,29.683036942949812,18.577113185320385,4.6094555457562265,-0.48429317774779795,1.479968881962459,1.7525005979931298,1.9834185270117555,2.2226179821282925,-0.7103687960519187,2.5918499057089703,2.6786501420809263
0024,0.6802009504,0.955006523132,0.2665935655380305,0.3046298838224887,2.0741238671152313,8.192371468020834,18.24116184758184,21.776513441390495,13.122614838785859,3.1690029735340084,1.6300054841234937,-4.3807092050321454,-0.8144243529825778,-0.5783845379183176,-0.307935900575901,-3.2020895998122096,0.13796710519517766,0.2541315755777983
